round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-07-10-1W,anthropic-claude-fable-5,anthropic,1,SEMICONDUCTORS,3500,35.0,1,-0.08919370028276574,-0.031217795098968007,"AI memory demand strength (SK Hynix ADR surge, Nvidia leadership) plus TSMC Q2 results July 16 with ~30% YoY revenue growth momentum as a positive catalyst."
CB-2026-07-10-1W,anthropic-claude-fable-5,anthropic,1,TECHNOLOGY,2000,20.0,2,-0.054849816160255194,-0.010969963232051039,Broader tech exposure riding the same AI momentum with somewhat lower single-catalyst risk.
CB-2026-07-10-1W,anthropic-claude-fable-5,anthropic,1,TAIWAN,1500,15.0,3,-0.08343535172803462,-0.012515302759205192,Direct TSMC exposure ahead of July 16 earnings; strong recent benchmark-relative performance.
CB-2026-07-10-1W,anthropic-claude-fable-5,anthropic,1,FINANCIALS,1500,15.0,4,0.009872570895098631,0.0014808856342647947,Major bank earnings July 14 into a strong economy; sector showing positive relative momentum and low drawdown risk.
CB-2026-07-10-1W,anthropic-claude-fable-5,anthropic,1,SP500,1500,15.0,5,-0.015444747358761224,-0.0023167121038141837,Benchmark ballast to dampen tracking error around CPI and Fed testimony volatility.
CB-2026-07-10-1W,anthropic-claude-opus-4-7,anthropic,1,SEMICONDUCTORS,3000,30.0,1,-0.08919370028276574,-0.02675811008482972,"AI demand outpacing supply, Nvidia leadership, TSMC Q2 results on July 16 catalyst, SK Hynix IPO validates memory strength."
CB-2026-07-10-1W,anthropic-claude-opus-4-7,anthropic,1,TAIWAN,2000,20.0,2,-0.08343535172803462,-0.016687070345606927,TSMC Q2 earnings July 16 within window; strong revenue trajectory (+30% YTD) with AI supply chain tailwind.
CB-2026-07-10-1W,anthropic-claude-opus-4-7,anthropic,1,FINANCIALS,2500,25.0,3,0.009872570895098631,0.002468142723774658,"Big bank earnings July 14 (JPM, WFC, BAC, C, GS); sector momentum strong, steep curve supportive."
CB-2026-07-10-1W,anthropic-claude-opus-4-7,anthropic,1,BIOTECH,1500,15.0,4,-0.029994340690435828,-0.004499151103565374,Strong momentum (+23.5% 30d) with high up-day share; continuation likely absent negative catalyst.
CB-2026-07-10-1W,anthropic-claude-opus-4-7,anthropic,1,CYBERSECURITY,1000,10.0,5,0.005224235534728061,0.0005224235534728062,Strong benchmark-relative momentum with low drawdown; steady AI-adjacent theme.
CB-2026-07-10-1W,anthropic-claude-opus-4-8,anthropic,1,SEMICONDUCTORS,3000,30.0,1,-0.08919370028276574,-0.02675811008482972,"AI-driven memory/chip demand momentum, Nvidia leadership, TSMC Q2 earnings July 16, SK Hynix strong ADR debut all support semi tape into exit."
CB-2026-07-10-1W,anthropic-claude-opus-4-8,anthropic,1,TAIWAN,2000,20.0,2,-0.08343535172803462,-0.016687070345606927,"TSMC Jan-May revenue +30%, Q2 report July 16 catalyst; positive beta to semi cycle with strong trailing outperformance."
CB-2026-07-10-1W,anthropic-claude-opus-4-8,anthropic,1,FINANCIALS,2000,20.0,3,0.009872570895098631,0.0019745141790197263,"Big-bank Q2 earnings July 14 (JPM, WFC, BAC, C, GS); XLF strong 30d relative strength and high up-day share into catalyst week."
CB-2026-07-10-1W,anthropic-claude-opus-4-8,anthropic,1,SP500,2000,20.0,4,-0.015444747358761224,-0.003088949471752245,Broad market anchor to reduce tracking error versus benchmark amid CPI and Fed testimony week.
CB-2026-07-10-1W,anthropic-claude-opus-4-8,anthropic,1,INDUSTRIALS,1000,10.0,5,-0.013797263600532461,-0.0013797263600532463,"Best 30d benchmark-relative sector (+3.15%), high up-day share, cyclical breadth participation."
CB-2026-07-10-1W,google-gemini-3-1-pro,google,1,SEMICONDUCTORS,4000,40.0,1,-0.08919370028276574,-0.0356774801131063,Positioned to benefit from TSMC's upcoming Q2 earnings and strong AI-driven memory chip demand highlighted by SK Hynix's successful ADR offering.
CB-2026-07-10-1W,google-gemini-3-1-pro,google,1,TECHNOLOGY,3000,30.0,2,-0.054849816160255194,-0.016454944848076556,Captures broader tech momentum led by Nvidia's continued strength and AI infrastructure build-out.
CB-2026-07-10-1W,google-gemini-3-1-pro,google,1,TAIWAN,2000,20.0,3,-0.08343535172803462,-0.016687070345606927,"Provides direct exposure to TSMC ahead of its July 16 earnings report, supported by strong year-to-date revenue growth."
CB-2026-07-10-1W,google-gemini-3-1-pro,google,1,SOUTH_KOREA,1000,10.0,4,-0.11431996512641684,-0.011431996512641686,"Benefits from the positive sentiment around SK Hynix and rising memory chip prices, following the Kospi's recent outperformance."
CB-2026-07-10-1W,openai-gpt-5-5,openai,1,SEMICONDUCTORS,5500,55.0,1,-0.08919370028276574,-0.049056535155521164,"Highest-conviction one-week exposure to AI chip demand, with Nvidia strength, SK Hynix memory-price evidence, and TSMC earnings before the exit close as direct catalysts."
CB-2026-07-10-1W,openai-gpt-5-5,openai,1,TAIWAN,2000,20.0,2,-0.08343535172803462,-0.016687070345606927,"Adds targeted exposure to Taiwan's semiconductor supply chain and TSMC's July 16 Q2 results, with recent relative strength versus the S&P 500."
CB-2026-07-10-1W,openai-gpt-5-5,openai,1,SOUTH_KOREA,1000,10.0,3,-0.11431996512641684,-0.011431996512641686,"Captures Korean memory and AI supply-chain momentum after SK Hynix's strong ADR pricing and demand commentary, while limiting size due to very high volatility."
CB-2026-07-10-1W,openai-gpt-5-5,openai,1,TECHNOLOGY,1000,10.0,4,-0.054849816160255194,-0.0054849816160255195,Broadens AI and mega-cap technology exposure beyond semiconductors while retaining positive near-term market leadership from Nvidia-led risk appetite.
CB-2026-07-10-1W,openai-gpt-5-5,openai,1,FINANCIALS,500,5.0,5,0.009872570895098631,0.0004936285447549316,"Small diversifier with major bank earnings on July 14 and recent sector outperformance, potentially benefiting if results confirm resilient credit and capital-markets trends."
CB-2026-07-10-1W,openai-gpt-5-6-sol,openai,1,SEMICONDUCTORS,4500,45.0,1,-0.08919370028276574,-0.040137165127244585,"AI-driven chip demand, strong memory pricing, and TSMC's July 16 results provide the clearest near-term upside catalyst."
CB-2026-07-10-1W,openai-gpt-5-6-sol,openai,1,TAIWAN,2000,20.0,2,-0.08343535172803462,-0.016687070345606927,"Offers concentrated participation in TSMC and the semiconductor supply chain ahead of earnings, with strong recent relative momentum."
CB-2026-07-10-1W,openai-gpt-5-6-sol,openai,1,FINANCIALS,1500,15.0,3,0.009872570895098631,0.0014808856342647947,"Major-bank earnings on July 14 can support the sector, while elevated yields may aid net interest income."
CB-2026-07-10-1W,openai-gpt-5-6-sol,openai,1,BIOTECH,1000,10.0,4,-0.029994340690435828,-0.002999434069043583,Strong breadth and exceptional recent relative momentum create potential for continued risk-on outperformance.
CB-2026-07-10-1W,openai-gpt-5-6-sol,openai,1,ENERGY,1000,10.0,5,0.047204031999131146,0.004720403199913115,Persistent Strait of Hormuz uncertainty preserves upside exposure to renewed oil-price risk despite diplomatic talks.
CB-2026-07-10-1W,xai-grok-4-3,xai,1,SEMICONDUCTORS,5000,50.0,1,-0.08919370028276574,-0.04459685014138287,Nvidia +4% on July 10 and SK Hynix +12.8% on AI demand; TSMC revenue +30% YTD support near-term chip momentum into July 16 earnings.
CB-2026-07-10-1W,xai-grok-4-3,xai,1,TECHNOLOGY,3000,30.0,2,-0.054849816160255194,-0.016454944848076556,Broad tech exposure captures Nvidia-led S&P lift and AI supply-chain strength ahead of CPI and Fed events.
CB-2026-07-10-1W,xai-grok-4-3,xai,1,ENERGY,2000,20.0,3,0.047204031999131146,0.00944080639982623,Brent at $76 with Strait of Hormuz tensions and Iranian power-struggle risks provide short-term price support.
CB-2026-07-10-1W,xai-grok-4-5,xai,1,SEMICONDUCTORS,3500,35.0,1,-0.08919370028276574,-0.031217795098968007,"AI memory/chip demand outpacing supply, Nvidia leadership, SK Hynix ADR surge, and TSMC Q2 results July 16 provide near-term catalysts for semis outperformance."
CB-2026-07-10-1W,xai-grok-4-5,xai,1,TECHNOLOGY,2500,25.0,2,-0.054849816160255194,-0.013712454040063798,Broad tech exposure captures Nvidia-driven S&P lift and AI infrastructure momentum into the scoring window.
CB-2026-07-10-1W,xai-grok-4-5,xai,1,TAIWAN,1500,15.0,3,-0.08343535172803462,-0.012515302759205192,TSMC revenue strength and July 16 earnings call directly support Taiwan equity beta to semiconductors.
CB-2026-07-10-1W,xai-grok-4-5,xai,1,FINANCIALS,1500,15.0,4,0.009872570895098631,0.0014808856342647947,"Major bank Q2 reports (JPM, WFC, BAC, C, GS) on July 14 offer potential positive earnings catalysts."
CB-2026-07-10-1W,xai-grok-4-5,xai,1,NASDAQ100,1000,10.0,5,-0.041598336838074235,-0.004159833683807424,Growth/tech-heavy index provides diversified high-beta exposure aligned with recent market leadership.
