round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-06-02-1W,anthropic-claude-opus-4-7,anthropic,1,SEMICONDUCTORS,3000,30.0,1,-0.015876671986311486,-0.004763001595893446,"Strong momentum, ISM new orders accelerating, AI capex tailwind."
CB-2026-06-02-1W,anthropic-claude-opus-4-7,anthropic,1,TECHNOLOGY,2500,25.0,2,-0.05915406620351438,-0.014788516550878594,Tech leadership with strong trailing momentum and AI spend forecast.
CB-2026-06-02-1W,anthropic-claude-opus-4-7,anthropic,1,SOFTWARE,2000,20.0,3,-0.11188486536675946,-0.022376973073351892,"Recent breakout, software PCE surge, momentum favorable."
CB-2026-06-02-1W,anthropic-claude-opus-4-7,anthropic,1,TAIWAN,1500,15.0,4,-0.056286412328509616,-0.008442961849276441,Semiconductor supply chain leverage with strong momentum.
CB-2026-06-02-1W,anthropic-claude-opus-4-7,anthropic,1,GOLD,1000,10.0,5,-0.03429452948854872,-0.003429452948854872,Hedge against sticky inflation prints and rising YoY CPI/PCE.
CB-2026-06-02-1W,anthropic-claude-opus-4-8,anthropic,1,SEMICONDUCTORS,3000,30.0,1,-0.015876671986311486,-0.004763001595893446,"Strong momentum, robust semiconductor sales up 25% QoQ, AI capex tailwind, leading trailing returns."
CB-2026-06-02-1W,anthropic-claude-opus-4-8,anthropic,1,TECHNOLOGY,2500,25.0,2,-0.05915406620351438,-0.014788516550878594,Tech sector leading with broad AI infrastructure spending growth and strong recent momentum.
CB-2026-06-02-1W,anthropic-claude-opus-4-8,anthropic,1,TAIWAN,1500,15.0,3,-0.056286412328509616,-0.008442961849276441,Semiconductor supply-chain leverage with very strong recent momentum into the window.
CB-2026-06-02-1W,anthropic-claude-opus-4-8,anthropic,1,MOMENTUM,1500,15.0,4,-0.005837251128009369,-0.0008755876692014053,Momentum factor outperforming broadly; favorable risk appetite with low VIX and tight credit spreads.
CB-2026-06-02-1W,anthropic-claude-opus-4-8,anthropic,1,SP500,1500,15.0,5,-0.02546998180715576,-0.0038204972710733642,Benchmark-relative core holding to maintain market exposure with positive trend.
CB-2026-06-02-1W,google-gemini-3-1-pro,google,1,SOUTH_KOREA,4000,40.0,1,-0.14333179510844485,-0.057332718043377945,"South Korea has shown exceptional recent momentum, with a 19.05% 7-day return and 144.57% 6-month return, likely driven by strong semiconductor exports and AI-related demand."
CB-2026-06-02-1W,google-gemini-3-1-pro,google,1,SOFTWARE,3000,30.0,2,-0.11188486536675946,-0.03356545961002783,"Software has demonstrated strong recent performance with a 14.56% 7-day return and 24.32% 30-day return, indicating positive sector momentum."
CB-2026-06-02-1W,google-gemini-3-1-pro,google,1,CYBERSECURITY,3000,30.0,3,-0.08518321826872022,-0.025554965480616063,"Cybersecurity shows robust short-term momentum with an 11.71% 7-day return and 36.93% 30-day return, supported by strong AI-related spending forecasts."
CB-2026-06-02-1W,openai-gpt-5-5,openai,1,SOFTWARE,3000,30.0,1,-0.11188486536675946,-0.03356545961002783,Strongest short-term price momentum in the universe with 14.56% 7-day and 24.32% 30-day returns; AI/software spending datapoints support continued near-term risk appetite.
CB-2026-06-02-1W,openai-gpt-5-5,openai,1,CYBERSECURITY,2500,25.0,2,-0.08518321826872022,-0.021295804567180054,"Cybersecurity has very strong 7-day and 30-day momentum and a supportive AI-security spending forecast, while being somewhat more diversified than single high-beta technology subsectors."
CB-2026-06-02-1W,openai-gpt-5-5,openai,1,BROAD_AI_TECH,2000,20.0,3,-0.07200460829493083,-0.014400921658986167,"Broad AI technology exposure benefits from persistent AI capex and spending narratives, with strong recent momentum and less single-industry concentration than semiconductors alone."
CB-2026-06-02-1W,openai-gpt-5-5,openai,1,SEMICONDUCTORS,1500,15.0,4,-0.015876671986311486,-0.002381500797946723,"Semiconductor sales growth and AI infrastructure capex remain supportive, and the group has continued positive momentum over 7-day, 30-day, 6-month, and 1-year windows."
CB-2026-06-02-1W,openai-gpt-5-5,openai,1,SOUTH_KOREA,1000,10.0,5,-0.14333179510844485,-0.014333179510844486,Extreme recent country momentum and semiconductor/export sensitivity provide high upside if the global AI and chip trade continues through the one-week window.
CB-2026-06-02-1W,xai-grok-4-3,xai,1,TECHNOLOGY,2500,25.0,1,-0.05915406620351438,-0.014788516550878594,Strongest 7-day trailing return at 8.52% with continued AI-driven momentum into the one-week window.
CB-2026-06-02-1W,xai-grok-4-3,xai,1,SEMICONDUCTORS,2500,25.0,2,-0.015876671986311486,-0.0039691679965778714,5.46% 7-day return and semiconductor sales growth of 25% QoQ support near-term outperformance.
CB-2026-06-02-1W,xai-grok-4-3,xai,1,SOFTWARE,2000,20.0,3,-0.11188486536675946,-0.022376973073351892,14.56% 7-day return and elevated software spending trends favor continued short-term gains.
CB-2026-06-02-1W,xai-grok-4-3,xai,1,BROAD_AI_TECH,1500,15.0,4,-0.07200460829493083,-0.010800691244239624,10.56% 7-day return aligns with broad AI spending forecasts and sector momentum.
CB-2026-06-02-1W,xai-grok-4-3,xai,1,MOMENTUM,1500,15.0,5,-0.005837251128009369,-0.0008755876692014053,4.39% 7-day return captures factor persistence likely to extend over the scoring horizon.
