round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-07-27-1W,anthropic-claude-fable-5,anthropic,1,HEALTHCARE,2500,25.0,1,-0.007099143206854341,-0.0017747858017135854,"Defensive sector with strong recent relative strength (+3.01% 5-day active), low SPY beta, near 52-week high; insulated from FOMC hike risk."
CB-2026-07-27-1W,anthropic-claude-fable-5,anthropic,1,EQUAL_WEIGHT_SP500,2500,25.0,2,0.008969235059020475,0.0022423087647551188,Breadth improving: RSP beat SPY +1.70% over 5 days with advancers 1.9:1; equal weight at 52-week high with low drawdown.
CB-2026-07-27-1W,anthropic-claude-fable-5,anthropic,1,DIVIDEND,2000,20.0,3,0.0038887227041579653,0.0007777445408315931,"Strong prior and recent active returns (+2.48% 5d, +1.41% prior), near-zero SPY beta, at 52-week high; resilient to a rate hike."
CB-2026-07-27-1W,anthropic-claude-fable-5,anthropic,1,FINANCIALS,2000,20.0,4,0.008790436005625901,0.0017580872011251803,"Positive prior trend (+3.78% prior active) and continued strength (+1.90% 5d), at 52-week high; benefits from elevated rates whether Fed hikes or holds."
CB-2026-07-27-1W,anthropic-claude-fable-5,anthropic,1,SP500,1000,10.0,5,0.02513902231122045,0.0025139022311220453,Benchmark anchor to limit tracking error through heavy earnings/FOMC week.
CB-2026-07-27-1W,anthropic-claude-opus-4-8,anthropic,1,HEALTHCARE,3000,30.0,1,-0.007099143206854341,-0.0021297429620563023,"Defensive sector with strong recent active return (+3.01% 5s), low correlation to SPY, and deep pullback rank; benefits from breadth rotation into staples/defensives."
CB-2026-07-27-1W,anthropic-claude-opus-4-8,anthropic,1,INDUSTRIALS,2500,25.0,2,-0.00021834061135361793,-5.458515283840448e-05,Strongest 5s active return (+3.26%) with moderate volatility and improving breadth; industrials leading the rotation.
CB-2026-07-27-1W,anthropic-claude-opus-4-8,anthropic,1,FINANCIALS,2000,20.0,3,0.008790436005625901,0.0017580872011251803,"High quality score, positive prior active trend (+3.78%), low volatility, at 52w highs; benefits from steady yields."
CB-2026-07-27-1W,anthropic-claude-opus-4-8,anthropic,1,DIVIDEND,1500,15.0,4,0.0038887227041579653,0.0005833084056236947,"Very low beta (0.125), strong active return (+2.48%), shallow drawdown; ballast during earnings-driven volatility."
CB-2026-07-27-1W,anthropic-claude-opus-4-8,anthropic,1,SP500,1000,10.0,5,0.02513902231122045,0.0025139022311220453,Core benchmark exposure to limit tracking risk.
CB-2026-07-27-1W,anthropic-claude-opus-5,anthropic,1,EQUAL_WEIGHT_SP500,3000,30.0,1,0.008969235059020475,0.0026907705177061426,"Breadth is strong (advancers 1.9:1, RSP beating SPY by 1.7% over 5 sessions) with low vol and zero drawdown from highs."
CB-2026-07-27-1W,anthropic-claude-opus-5,anthropic,1,HEALTHCARE,2000,20.0,2,-0.007099143206854341,-0.0014198286413708685,"Defensive sector with strong prior active trend, near 52-week high, low beta to SPY ahead of a two-sided FOMC."
CB-2026-07-27-1W,anthropic-claude-opus-5,anthropic,1,FINANCIALS,2000,20.0,3,0.008790436005625901,0.0017580872011251803,"Positive prior active return, at 52-week high, low drawdown; benefits if FOMC signals firmer rates."
CB-2026-07-27-1W,anthropic-claude-opus-5,anthropic,1,GOLD,1500,15.0,4,-0.007684292784579383,-0.0011526439176869074,Hedge against a hawkish surprise/geopolitical re-escalation; positive recent active return with moderate vol.
CB-2026-07-27-1W,anthropic-claude-opus-5,anthropic,1,DIVIDEND,1500,15.0,5,0.0038887227041579653,0.0005833084056236947,"Low correlation to SPY (0.14), at 52-week high, strongest recent active return among diversified equity sleeves."
